"","BoundaryProbHome2","BoundaryProbAway2","HomeTeam","AwayTeam","DeadlineInd","DeadlineDays","Back2BackHome","Back2BackAway","Anaheim","Arizona","Boston","Buffalo","Calgary","Carolina","Chicago","Colorado","Columbus","Dallas","Detroit","Edmonton","Florida","LosAngeles","Minnesota","Montreal","Nashville","NewJersey","NYIslanders","NYRangers","Ottawa","Philadelphia","Pittsburgh","SanJose","St.Louis","TampaBay","Toronto","Vancouver","Vegas","Washington","Winnipeg","Seattle"
"56",0.608856088560886,0.391143911439114,"Minnesota","Chicago",0,-137,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0.511627906976744,0.488372093023256,"Philadelphia","Vegas",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0
"58",0.5,0.5,"NYRangers","Edmonton",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"59",0.421396628826969,0.578603371173031,"Ottawa","LosAngeles",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"60",0.563805104408353,0.436194895591647,"Minnesota","Carolina",0,-135,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0.511627906976744,0.488372093023256,"Washington","Toronto",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
"62",0.616204690831556,0.383795309168443,"TampaBay","Columbus",0,-135,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"63",0.398773006134969,0.601226993865031,"Montreal","Pittsburgh",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"64",0.651162790697674,0.348837209302326,"Florida","Vancouver",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"65",0.686346863468635,0.313653136531365,"Boston","Detroit",0,-135,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0.608856088560886,0.391143911439114,"Dallas","Anaheim",0,-135,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",0.673469387755102,0.326530612244898,"Nashville","NYIslanders",0,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",0.488372093023256,0.511627906976744,"Chicago","St.Louis",0,-135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"69",0.580333685898529,0.419666314101471,"Arizona","Buffalo",0,-135,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0.544303797468354,0.455696202531646,"Colorado","Calgary",0,-135,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0.488372093023256,0.511627906976744,"NewJersey","SanJose",0,-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"72",0.616204690831556,0.383795309168443,"Winnipeg","Carolina",0,-134,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"73",0.601226993865031,0.398773006134969,"St.Louis","Anaheim",0,-134,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"74",0.383795309168443,0.616204690831556,"Ottawa","Dallas",0,-133,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"75",0.593301435406699,0.406698564593302,"Montreal","Detroit",0,-133,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",0.616204690831556,0.383795309168443,"Toronto","LosAngeles",0,-133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"77",0.645112781954887,0.354887218045113,"Nashville","Minnesota",0,-133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",0.563805104408353,0.436194895591647,"NewJersey","Dallas",0,-132,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0.511627906976744,0.488372093023256,"Philadelphia","Florida",0,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"80",0.704433497536946,0.295566502463054,"Pittsburgh","Vancouver",0,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0
"81",0.445736434108527,0.554263565891473,"NYRangers","Colorado",0,-132,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"82",0.601226993865031,0.398773006134969,"TampaBay","Carolina",0,-132,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"83",0.645112781954887,0.354887218045113,"Winnipeg","Edmonton",0,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84",0.593301435406699,0.406698564593302,"Minnesota","Arizona",0,-132,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",0.657014337925218,0.342985662074782,"Vegas","Buffalo",0,-132,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"86",0.686346863468635,0.313653136531365,"Washington","NYRangers",0,-131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
"87",0.479218917950555,0.520781082049445,"Montreal","St.Louis",0,-131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"88",0.511627906976744,0.488372093023256,"Calgary","Boston",0,-131,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",0.578603371173031,0.421396628826969,"Anaheim","NYIslanders",0,-131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0.572953736654804,0.427046263345196,"Toronto","Pittsburgh",0,-130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
"91",0.593301435406699,0.406698564593302,"Columbus","Philadelphia",0,-130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"92",0.554263565891473,0.445736434108527,"NewJersey","Colorado",0,-130,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0.722419928825623,0.277580071174377,"TampaBay","Detroit",0,-130,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"94",0.708640989822391,0.291359010177609,"Winnipeg","Vancouver",0,-130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
"95",0.5850622406639,0.4149377593361,"Chicago","Arizona",0,-130,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",0.466101694915254,0.533898305084746,"Edmonton","Boston",0,-130,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",0.686346863468635,0.313653136531365,"SanJose","Buffalo",0,-130,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"98",0.608856088560886,0.391143911439114,"LosAngeles","NYIslanders",0,-130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",0.572953736654804,0.427046263345196,"Washington","Florida",0,-129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"100",0.565665488810365,0.434334511189635,"Dallas","Minnesota",0,-129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0.466101694915254,0.533898305084746,"Calgary","Nashville",0,-129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0.544303797468354,0.455696202531646,"Philadelphia","NewJersey",0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"103",0.5850622406639,0.4149377593361,"Carolina","Colorado",0,-128,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0.638854296388543,0.361145703611457,"Winnipeg","Arizona",0,-128,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"105",0.625668449197861,0.374331550802139,"LosAngeles","Buffalo",0,-128,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0.651162790697674,0.348837209302326,"Florida","Detroit",0,-128,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0.578603371173031,0.421396628826969,"Columbus","Chicago",0,-128,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",0.601226993865031,0.398773006134969,"Toronto","St.Louis",0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
"109",0.476982806433722,0.523017193566278,"Ottawa","Montreal",0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"110",0.427046263345196,0.572953736654804,"Minnesota","TampaBay",0,-128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"111",0.620558813383925,0.379441186616075,"Vegas","Anaheim",0,-128,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"112",0.455696202531646,0.544303797468354,"Edmonton","Nashville",0,-128,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",0.421396628826969,0.578603371173031,"Vancouver","Boston",0,-128,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"114",0.68007755695589,0.31992244304411,"SanJose","NYIslanders",0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0
"115",0.455696202531646,0.544303797468354,"NYRangers","Calgary",0,-127,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"116",0.436194895591647,0.563805104408353,"Chicago","TampaBay",0,-127,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"117",0.5850622406639,0.4149377593361,"Anaheim","Buffalo",0,-127,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0.544303797468354,0.455696202531646,"Philadelphia","Colorado",0,-126,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"119",0.427046263345196,0.572953736654804,"Detroit","Carolina",0,-126,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",0.601226993865031,0.398773006134969,"Winnipeg","St.Louis",0,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
"121",0.436194895591647,0.563805104408353,"Vancouver","Washington",0,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
